"names.u.","u","n","diff"
"one",0.0233078180098048,0.0154066642780365,0.00790115373176822
"appreci",0.0215016771308162,0.0136151916875672,0.00788648544324902
"creat",0.0138470800722456,0.00597157530156455,0.00787550477068108
"write",0.0231358045927582,0.0152872327720053,0.00784857182075298
"werent",0.0225337576330954,0.0146900752418488,0.00784368239124658
"gone",0.0240818783865141,0.0162426848202556,0.00783919356625857
"smell",0.0207276167541068,0.0128986026513794,0.00782901410272739
"sometim",0.0308764083598521,0.0230502806640392,0.0078261276958129
"window",0.0178033886643158,0.0100322465066284,0.00777114215768737
"market",0.0187494624580717,0.0109876985548788,0.00776176390319295
"unless",0.0187494624580717,0.0109876985548788,0.00776176390319295
"uniqu",0.0276941601444913,0.0199450615072256,0.00774909863726567
"heat",0.0194375161262578,0.0117042875910665,0.00773322853519133
"bunch",0.0145351337404318,0.00680759584378359,0.00772753789664816
"oliv",0.0182334222069321,0.0105099725307536,0.00772344967617853
"fair",0.0345746968263525,0.0268720888570405,0.00770260796931197
"pasta",0.0253719790143631,0.0176758628926311,0.00769611612173204
"cafe",0.0189214758751183,0.0112265615669414,0.0076949143081769
"forget",0.0183194289154554,0.0106294040367849,0.0076900248786705
"crazi",0.0192655027092113,0.0115848560850352,0.00768064662417609
"agre",0.0205556033370603,0.0128986026513794,0.00765700068568086
"garlic",0.0221037240904791,0.0144512122297862,0.00765251186069284
"danc",0.0135030532381526,0.00585214379553326,0.00765090944261932
"fantast",0.0439494280553883,0.0363071778335125,0.00764225022187584
"obvious",0.0184914423325019,0.0108682670488475,0.00762317528365445
"standard",0.0238238582609444,0.0162426848202556,0.00758117344068877
"imagin",0.0167713081620366,0.00919622596440941,0.00757508219762723
"game",0.0294142943149566,0.0218559656037263,0.00755832871123031
"arizona",0.0309624150683753,0.023408575182133,0.00755383988624229
"yelper",0.0122989593188269,0.00477726024125164,0.00752169907757523
"attitud",0.0138470800722456,0.00632986981965843,0.00751721025258721
"heaven",0.017545368538746,0.0100322465066284,0.00751312203211757
"sugar",0.0147931538660015,0.00728532186790875,0.00750783199809279
"rock",0.0232218113012815,0.0157649587961304,0.00745685250515108
"meet",0.0220177173819558,0.0145706437358175,0.00744707364613828
"color",0.0177173819557926,0.010271109518691,0.00744627243710152
"pie",0.0180614087898856,0.0106294040367849,0.00743200475310071
"kinda",0.0190074825836415,0.0115848560850352,0.00742262649860629
"learn",0.0153952008256644,0.0080019109040965,0.0073932899215679
"dollar",0.0190934892921648,0.0117042875910665,0.00738920170109827
"tortilla",0.0209856368796766,0.0136151916875672,0.00737044519210943
"stick",0.0211576502967231,0.0138540546996298,0.00730359559709338
"issu",0.0227057710501419,0.0154066642780365,0.00729910677210537
"delight",0.0150511739915713,0.00776304789203392,0.00728812609953742
"bottom",0.0157392276597575,0.00847963692822166,0.0072595907315358
"kid",0.0489378171497377,0.0416815956049206,0.0072562215448171
"fire",0.013331039821106,0.00609100680759584,0.0072400330135102
"hungri",0.0213296637137697,0.0140929177116923,0.00723674600207733
"travel",0.014621140448955,0.00740475337394005,0.00721638707501497
"reserv",0.0226197643416186,0.0154066642780365,0.0072131000635821
"chose",0.0153091941171411,0.00812134241012779,0.00718785170701335
"event",0.0199535563773974,0.0127791711453481,0.00717438523204929
"lemon",0.0138470800722456,0.0066881643377523,0.00715891573449334
"monday",0.011696912359164,0.00453839722918906,0.00715851512997496
"hotel",0.0239958716779909,0.016839842350412,0.00715602932757884
"charm",0.012987012987013,0.00585214379553326,0.00713486919147973
"sampl",0.0203835899200138,0.0132568971694733,0.00712669275054045
"slow",0.0262320460995958,0.0191090409650066,0.0071230051345892
"combin",0.0176313752472693,0.0105099725307536,0.00712140271651567
"plain",0.013331039821106,0.00621043831362714,0.00712060150747891
"say",0.020125569794444,0.0130180341574107,0.00710753563703324
"deliv",0.0195235228347811,0.0124208766272543,0.00710264620752684
"compani",0.0211576502967231,0.0140929177116923,0.0070647325850308
"dark",0.0190074825836415,0.0119431506031291,0.00706433198051242
"sell",0.0178893953728391,0.0108682670488475,0.0070211283239916
"juici",0.0136750666551991,0.0066881643377523,0.00698690231744681
"strong",0.0167713081620366,0.00979338349456587,0.00697792466747077
"paid",0.0180614087898856,0.0111071300609101,0.00695427872897554
"break",0.015911241076804,0.00895736295234683,0.00695387812445716
"patron",0.0168573148705599,0.00991281500059716,0.00694449986996275
"famili",0.0516040251139589,0.0446673832557029,0.00693664185825604
"pleasant",0.0279521802700611,0.0210199450615072,0.00693223520855384
"satisfi",0.0200395630859207,0.013137465663442,0.00690209742247869
"afternoon",0.018835469166595,0.0119431506031291,0.00689231856346589
"refil",0.0176313752472693,0.0107488355428162,0.00688253970445309
"chanc",0.0213296637137697,0.0144512122297862,0.00687845148398346
"receiv",0.0220177173819558,0.015167801265974,0.00684991611598183
"allow",0.0177173819557926,0.0108682670488475,0.00684911490694507
"matter",0.0177173819557926,0.0108682670488475,0.00684911490694507
"flat",0.0128149995699665,0.00597157530156455,0.00684342426840191
"view",0.0208136234626301,0.0139734862056611,0.00684013725696903
"sport",0.0187494624580717,0.0119431506031291,0.00680631185494263
"crisp",0.0132450331125828,0.00644930132568972,0.00679573178689306
"consist",0.0295863077320031,0.0228114176519766,0.0067748900800265
"explain",0.0197815429603509,0.0130180341574107,0.00676350880294018
"paper",0.013331039821106,0.00656873283172101,0.00676230698938504
"low",0.0192655027092113,0.0125403081332856,0.00672519457592576
"spice",0.0202115765029672,0.0134957601815359,0.00671581632143134
"immedi",0.0205556033370603,0.0138540546996298,0.00670154863743053
"crave",0.0221037240904791,0.0154066642780365,0.00669705981244251
"booth",0.0159972477853273,0.0093156574704407,0.00668159031488656
"ate",0.0304463748172357,0.0237668697002269,0.00667950511700883
"bare",0.0145351337404318,0.00788247939806521,0.00665265434236655
"chain",0.024683925346177,0.0180341574107249,0.00664976793545205
"bland",0.0225337576330954,0.0158843903021617,0.00664936733093367
"wear",0.0148791605745248,0.00824077391615908,0.00663838665836573
"sour",0.0155672142427109,0.00895736295234683,0.0066098512903641
"wood",0.0112668788165477,0.00465782873522035,0.00660905008132734
"oil",0.0180614087898856,0.0114654245790039,0.00659598421088167
"valu",0.0190074825836415,0.0124208766272543,0.00658660595638725
"club",0.0205556033370603,0.0139734862056611,0.00658211713139924
"round",0.0141051001978154,0.00752418487997134,0.00658091531784409
"suck",0.0182334222069321,0.0117042875910665,0.00652913461586562
"easili",0.0170293282876064,0.0105099725307536,0.00651935575685282
"updat",0.0148791605745248,0.00836020542219037,0.00651895515233444
"super",0.0545282532037499,0.048011465424579,0.00651678777917088
"warn",0.0115248989421175,0.00501612325331422,0.00650877568880326
"sausag",0.0173733551216995,0.0108682670488475,0.00650508807285201
"spinach",0.014621140448955,0.00812134241012779,0.00649979803882723
"besid",0.0106648318568848,0.00418010271109519,0.00648472914578965
"empti",0.0196095295433044,0.013137465663442,0.00647206387986236
"mash",0.011696912359164,0.00525498626537681,0.00644192609378721
"purchas",0.0200395630859207,0.0136151916875672,0.00642437139835352
"tradit",0.0164272813279436,0.0100322465066284,0.00639503482131513
"cash",0.014621140448955,0.00824077391615908,0.00638036653279594
"detail",0.0116109056506408,0.00525498626537681,0.00635591938526394
"websit",0.011696912359164,0.0053744177714081,0.00632249458775592
"bowl",0.0276941601444913,0.0213782395796011,0.00631592056489017
"cooki",0.0176313752472693,0.0113459930729727,0.00628538217429664
"lettuc",0.0176313752472693,0.0113459930729727,0.00628538217429664
"begin",0.013331039821106,0.00704645885584617,0.00628458096525988
"asid",0.0105788251483616,0.00429953421712648,0.00627929093123509
"refresh",0.0134170465296293,0.00716589036187746,0.00625115616775185
"blue",0.0171153349961297,0.0108682670488475,0.00624706794728221
"boy",0.0168573148705599,0.0106294040367849,0.006227910833775
"damn",0.0147071471574783,0.00847963692822166,0.00622751022925662
"product",0.0208996301711534,0.0146900752418488,0.00620955492930455
"clean",0.0712995613657865,0.0650901707870536,0.00620939057873292
"diner",0.0132450331125828,0.00704645885584617,0.00619857425673661
"split",0.0178893953728391,0.0117042875910665,0.00618510778177256
"rich",0.0135890599466758,0.00740475337394005,0.0061843065727358
"despit",0.0145351337404318,0.00836020542219037,0.00617492831824138
"cut",0.0271781198933517,0.0210199450615072,0.00615817483184446
"hummus",0.0140190934892922,0.00788247939806521,0.00613661409122696
"neighborhood",0.021759697256386,0.0156455272900991,0.00611416996628687
"beyond",0.0131590264040595,0.00704645885584617,0.00611256754821335
"chat",0.0122989593188269,0.00621043831362714,0.00608852100519973
"admit",0.0138470800722456,0.00776304789203392,0.00608403218021172
"husband",0.034746710243399,0.0286635614475099,0.00608314879588914
"cup",0.0237378515524211,0.0176758628926311,0.00606198865979001
"havent",0.0289842607723402,0.0229308491580079,0.00605341161433236
"card",0.0225337576330954,0.0164815478323182,0.00605220980077722
"desert",0.0203835899200138,0.0143317807237549,0.00605180919625883
"salti",0.0160832544938505,0.0100322465066284,0.00605100798722207
"ambianc",0.0262320460995958,0.0201839245192882,0.00604812158030758
"entranc",0.00903070439494281,0.00298578765078228,0.00604491674416053
"arent",0.0222757375075256,0.0162426848202556,0.00603305268727001
"moment",0.0124709727358734,0.00644930132568972,0.00602167141018368
"rude",0.0161692612023738,0.0101516780126597,0.00601758318971404
"deserv",0.0122129526103036,0.00621043831362714,0.00600251429667647
"tend",0.0122129526103036,0.00621043831362714,0.00600251429667647
"english",0.00885869097789628,0.00286635614475099,0.00599233483314529
"nut",0.010406811731315,0.00441896572315777,0.00598784600815727
"credit",0.0119549324847338,0.00597157530156455,0.00598335718316926
"heavi",0.0129010062784897,0.00692702734981488,0.00597397892867484
"relat",0.0122989593188269,0.00632986981965843,0.00596908949916844
"train",0.0138470800722456,0.00788247939806521,0.00596460067418043
"dog",0.0258880192655027,0.0199450615072256,0.0059429577582771
"liter",0.0182334222069321,0.012301445121223,0.00593197708570916
"due",0.0176313752472693,0.0117042875910665,0.00592708765620276
"funni",0.0127289928614432,0.00680759584378359,0.0059213970176596
"concept",0.0118689257762105,0.00597157530156455,0.00589735047464599
"summer",0.0177173819557926,0.0118237190970978,0.00589366285869474
"giant",0.0125569794443967,0.0066881643377523,0.00586881510664436
"short",0.0301023479831427,0.0242445957243521,0.0058577522587906
"hate",0.0215016771308162,0.0156455272900991,0.00585614984071708
"salmon",0.017545368538746,0.0117042875910665,0.0058410809476795
"stuf",0.017545368538746,0.0117042875910665,0.0058410809476795
"band",0.0132450331125828,0.00740475337394005,0.00584027973864274
"give",0.0190934892921648,0.0132568971694733,0.00583659212269148
"solid",0.0163412746194203,0.0105099725307536,0.0058313020886667
"brunch",0.012987012987013,0.00716589036187746,0.00582112262513552
"fit",0.018835469166595,0.0130180341574107,0.00581743500918427
"what",0.013331039821106,0.00752418487997134,0.00580685494113471
"request",0.0164272813279436,0.0106294040367849,0.00579787729115868
"road",0.0134170465296293,0.00764361638600263,0.00577343014362668
"banana",0.0128149995699665,0.00704645885584617,0.00576854071412029
"bought",0.0186634557495485,0.0128986026513794,0.00576485309816903
"crab",0.016255267910897,0.0105099725307536,0.00574529538014344
"job",0.0331985894899802,0.0274692463871969,0.00572934310278327
"snack",0.011696912359164,0.00597157530156455,0.00572533705759946
"respons",0.0095467446460824,0.00382180819300131,0.00572493645308108
"oven",0.0092887245205126,0.00358294518093873,0.00570577933957387
"french",0.0213296637137697,0.0156455272900991,0.00568413642367055
"confus",0.0105788251483616,0.00489669174728293,0.00568213340107864
"search",0.0121269459017803,0.00644930132568972,0.00567764457609062
"limit",0.0179754020813623,0.012301445121223,0.00567395696013937
"folk",0.0158252343682807,0.0101516780126597,0.00567355635562099
"smooth",0.00937473122903587,0.00370237668697002,0.00567235454206584
"heart",0.0152231874086179,0.00955452048250328,0.00566866692611459
"ground",0.0118689257762105,0.00621043831362714,0.00565848746258341
"honest",0.026318052808119,0.0206616505434134,0.00565640226470568
"provid",0.0198675496688742,0.0142123492177236,0.00565520045115054
"lucki",0.0131590264040595,0.00752418487997134,0.00563484152408818
"cuisin",0.0125569794443967,0.00692702734981488,0.00562995209458178
"relax",0.0205556033370603,0.0149289382539114,0.00562666508314891
"good",0.0119549324847338,0.00632986981965843,0.00562506266507538
"skip",0.0107508385654081,0.00513555475934551,0.00561528380606259
"eaten",0.0251999655973166,0.0195867669891317,0.00561319860818486
"cozi",0.0138470800722456,0.00824077391615908,0.00560630615608655
"grab",0.0221897307990023,0.0166009793383495,0.00558875146065287
"expens",0.0280381869785843,0.0224531231338827,0.00558506384470161
"speak",0.0170293282876064,0.0114654245790039,0.00556390370860249
"rib",0.0214156704222929,0.0158843903021617,0.00553128012013123
"met",0.0149651672830481,0.00943508897647199,0.00553007830657608
"goat",0.010062784897222,0.00453839722918906,0.00552438766803292
"hip",0.0116109056506408,0.00609100680759584,0.00551989884304491
"straight",0.0125569794443967,0.00704645885584617,0.00551052058855049
"herb",0.00920271781198934,0.00370237668697002,0.00550034112501931
"juic",0.0129010062784897,0.00740475337394005,0.00549625290454968
"hint",0.00860067085232648,0.00310521915681357,0.00549545169551291
"temp",0.0270921131848284,0.0216171025916637,0.00547501059316473
"kick",0.0163412746194203,0.0108682670488475,0.00547300757057283
"mess",0.0135890599466758,0.00812134241012779,0.00546771753654805
"describ",0.0114388922335942,0.00597157530156455,0.00546731693202967
"blow",0.00868667756084975,0.00322465066284486,0.00546202689800489
"organ",0.0182334222069321,0.0127791711453481,0.005454251061584
"seafood",0.0154812075341877,0.0100322465066284,0.00544896102755922
"forgot",0.0118689257762105,0.00644930132568972,0.00541962445052083
"milk",0.0112668788165477,0.00585214379553326,0.00541473502101443
"random",0.0106648318568848,0.00525498626537681,0.00540984559150803
"assum",0.00946073793755913,0.0040606712050639,0.00540006673249523
"surround",0.00946073793755913,0.0040606712050639,0.00540006673249523
